source,hour_start_UTC,lon0,lat0,lon1,lat1,mass_kg
TK1,2023-03-19T06:00:00,89.0,40.0,90.0,41.0,144599.46258871612
TK1,2023-03-19T06:00:00,89.0,41.0,90.0,42.0,112606.83149096326
TK1,2023-03-19T08:00:00,80.0,38.0,81.0,39.0,3678.1952294227535
TK1,2023-03-19T08:00:00,80.0,39.0,81.0,40.0,105932.0226073745
TK1,2023-03-19T08:00:00,80.0,40.0,81.0,41.0,102253.82737795179
TK1,2023-03-19T08:00:00,80.0,41.0,81.0,42.0,183.90976147113764
TK1,2023-03-19T08:00:00,81.0,38.0,82.0,39.0,15264.510202104402
TK1,2023-03-19T08:00:00,81.0,39.0,82.0,40.0,146392.17013102552
TK1,2023-03-19T08:00:00,81.0,40.0,82.0,41.0,147127.80917691012
TK1,2023-03-19T08:00:00,81.0,41.0,82.0,42.0,82575.4829005403
TK1,2023-03-19T08:00:00,82.0,39.0,83.0,40.0,114024.05211210446
TK1,2023-03-19T08:00:00,82.0,40.0,83.0,41.0,147127.80917691012
TK1,2023-03-19T08:00:00,82.0,41.0,83.0,42.0,134621.94539687192
TK1,2023-03-19T08:00:00,83.0,39.0,84.0,40.0,107035.48117620131
TK1,2023-03-19T08:00:00,83.0,40.0,84.0,41.0,147127.80917691012
TK1,2023-03-19T08:00:00,83.0,41.0,84.0,42.0,119725.25471770966
TK1,2023-03-19T08:00:00,84.0,38.0,85.0,39.0,68414.43126726287
TK1,2023-03-19T08:00:00,84.0,39.0,85.0,40.0,147127.80917691012
TK1,2023-03-19T08:00:00,84.0,40.0,85.0,41.0,147127.80917691012
TK1,2023-03-19T08:00:00,84.0,41.0,85.0,42.0,97656.0833411734
TK1,2023-03-19T08:00:00,85.0,37.0,86.0,38.0,183.90976147113764
TK1,2023-03-19T08:00:00,85.0,38.0,86.0,39.0,139219.68943365067
TK1,2023-03-19T08:00:00,85.0,39.0,86.0,40.0,147127.80917691012
TK1,2023-03-19T08:00:00,85.0,40.0,86.0,41.0,147127.80917691012
TK1,2023-03-19T08:00:00,85.0,41.0,86.0,42.0,72276.53625815672
TK1,2023-03-19T08:00:00,86.0,38.0,87.0,39.0,108138.93974502812
TK1,2023-03-19T08:00:00,86.0,39.0,87.0,40.0,147127.80917691012
TK1,2023-03-19T08:00:00,86.0,40.0,87.0,41.0,143633.52370895827
TK1,2023-03-19T08:00:00,86.0,41.0,87.0,42.0,3862.104990893891
TK1,2023-03-19T08:00:00,87.0,38.0,88.0,39.0,82207.66337759803
TK1,2023-03-19T08:00:00,87.0,39.0,88.0,40.0,147127.80917691012
TK1,2023-03-19T08:00:00,87.0,40.0,88.0,41.0,147127.80917691012
TK1,2023-03-19T08:00:00,87.0,41.0,88.0,42.0,105380.2933229611
TK1,2023-03-19T08:00:00,88.0,37.0,89.0,38.0,6069.022128547539
TK1,2023-03-19T08:00:00,88.0,38.0,89.0,39.0,129840.2915986221
TK1,2023-03-19T08:00:00,88.0,39.0,89.0,40.0,147127.80917691012
TK1,2023-03-19T08:00:00,88.0,40.0,89.0,41.0,147127.80917691012
TK1,2023-03-19T08:00:00,88.0,41.0,89.0,42.0,129656.38183715097
TK1,2023-03-19T08:00:00,89.0,37.0,90.0,38.0,4597.744036778441
TK1,2023-03-19T08:00:00,89.0,38.0,90.0,39.0,139587.50895659297
TK1,2023-03-19T08:00:00,89.0,39.0,90.0,40.0,147127.80917691012
TK1,2023-03-19T08:00:00,89.0,40.0,90.0,41.0,147127.80917691012
TK1,2023-03-19T08:00:00,89.0,41.0,90.0,42.0,114575.78139651786
TK1,2023-03-19T09:00:00,80.0,38.0,81.0,39.0,3706.1286074793684
TK1,2023-03-19T09:00:00,80.0,39.0,81.0,40.0,106736.50389540523
TK1,2023-03-19T09:00:00,80.0,40.0,81.0,41.0,103030.3752879259
TK1,2023-03-19T09:00:00,80.0,41.0,81.0,42.0,185.30643037396845
TK1,2023-03-19T09:00:00,81.0,38.0,82.0,39.0,15380.433721039379
TK1,2023-03-19T09:00:00,81.0,39.0,82.0,40.0,147503.91857767917
TK1,2023-03-19T09:00:00,81.0,40.0,82.0,41.0,148245.1442991751
TK1,2023-03-19T09:00:00,81.0,41.0,82.0,42.0,83202.58723791147
TK1,2023-03-19T09:00:00,82.0,39.0,83.0,40.0,114889.98683185976
TK1,2023-03-19T09:00:00,82.0,40.0,83.0,41.0,148245.1442991751
TK1,2023-03-19T09:00:00,82.0,41.0,83.0,42.0,135644.30703374438
TK1,2023-03-19T09:00:00,83.0,39.0,84.0,40.0,107848.34247764903
TK1,2023-03-19T09:00:00,83.0,40.0,84.0,41.0,148245.1442991751
TK1,2023-03-19T09:00:00,83.0,41.0,84.0,42.0,120634.48617345272
TK1,2023-03-19T09:00:00,84.0,38.0,85.0,39.0,68933.99209911605
TK1,2023-03-19T09:00:00,84.0,39.0,85.0,40.0,148245.1442991751
TK1,2023-03-19T09:00:00,84.0,40.0,85.0,41.0,148245.1442991751
TK1,2023-03-19T09:00:00,84.0,41.0,85.0,42.0,98397.71452857673
TK1,2023-03-19T09:00:00,85.0,37.0,86.0,38.0,185.30643037396845
TK1,2023-03-19T09:00:00,85.0,38.0,86.0,39.0,140276.9677930939
TK1,2023-03-19T09:00:00,85.0,39.0,86.0,40.0,148245.1442991751
TK1,2023-03-19T09:00:00,85.0,40.0,86.0,41.0,148245.1442991751
